Consecutivo;Tipo_entidad;Codigo_Entidad;Fecha_Corte;  Area;Tipo_Informe;CIDT        ;Codigo_Formato;Codigo_Clase;Codigo_Grupo;Codigo_Cuenta;Cod_SubCuenta;COL0                ;COL1                ;COL2
        314;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           4;           1;           95;            0;2001862727.31       ;1975455254.31       ;26407473.00
        919;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           11;           10;79409773424.00      ;79409773424.00      ;?
        696;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           1;           15;            5;414917037.67        ;414917037.67        ;?
        317;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           5;           11;            0;60418860044.23      ;60418860044.23      ;?
        220;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           81;            3;20727757176.00      ;20727757176.00      ;?
        713;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           3;           20;            5;1062216298.44       ;1062216298.44       ;?
        319;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           1;            0;            0;19923237077312.50   ;19909802048564.80   ;13435028747.65
        515;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           20;            3;144746657.23        ;144746657.23        ;?
        716;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;           92;            5;973236.64           ;973236.64           ;?
        330;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           2;           20;            0;10682057440.00      ;10682057440.00      ;?
        320;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           74;           88;25180493.00         ;25180493.00         ;?
        733;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           4;           1;           25;            5;131359260.03        ;131359260.03        ;?
        335;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           3;           9;            5;            0;430299994284.25     ;430299994284.25     ;?
        735;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           5;           11;            5;60418860044.23      ;60418860044.23      ;?
        336;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           4;            0;            0;31305113101994.40   ;30961029637549.80   ;344083464444.62
        739;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           4;            4;            5;583004241009.00     ;583004241009.00     ;?
        345;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           5;            0;            0;251353269119.23     ;251227598227.39     ;125670891.84
        757;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;            9;            5;765149440.24        ;765149440.24        ;?
        353;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           0;            0;            0;21522005159950.80   ;21221547020351.40   ;300458139599.32
        771;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           6;           4;           80;            5;1694558038.00       ;1694558038.00       ;?
        361;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           1;            5;            0;1117604820534.70    ;1117604422566.34    ;397968.36
        784;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;           36;            5;86122348.00         ;86122348.00         ;?
        364;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           3;           17;            0;1493948375708.57    ;1493948375708.57    ;?
        792;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           4;           12;            5;5161617106.00       ;5161617106.00       ;?
        371;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;           98;            0;15326685199.86      ;15326685199.86      ;?
        802;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           3;            2;            5;81985640509.72      ;81985640509.72      ;?
        375;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           4;           14;            0;123289345303.63     ;123289345303.63     ;?
        811;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           3;            4;            5;77743051322.96      ;77743051322.96      ;?
        376;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           1;            5;            0;1503492772734.77    ;1503331491639.97    ;161281094.80
        818;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           65;            5;26478428.50         ;26478428.50         ;?
        377;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           5;           14;            0;1544114907.00       ;1544114907.00       ;?
        832;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           5;            6;            5;508196755.75        ;508196755.75        ;?
        379;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           5;            1;            0;265340443.00        ;265340443.00        ;?
        844;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           7;           52;            5;28071539006.87      ;28071539006.87      ;?
        383;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           65;            0;401068870.51        ;401068870.51        ;?
        854;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           20;            5;411832402.03        ;411832402.03        ;?
        386;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           4;            8;            0;10981138461588.60   ;10981138461588.60   ;?
        875;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           4;           1;            8;            5;319167235.01        ;319167235.01        ;?
        390;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           75;            0;3745592666.84       ;3745592666.84       ;?
        904;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           7;            5;            5;13176910345.00      ;13176910345.00      ;?
        391;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           1;           15;            0;27771970608.67      ;508443505.87        ;27263527102.80
        906;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           14;            5;2403481928446.00    ;2403481928446.00    ;?
        395;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           7;           50;            0;63543410432.00      ;63543410432.00      ;?
        907;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           28;            5;2194995.39          ;?                   ;2194995.39
        397;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;           38;            0;6147787.00          ;6147787.00          ;?
        398;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           9;           25;            0;10874447048.83      ;?                   ;10874447048.83
        400;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           3;           8;           15;            0;145109205374.75     ;145109205374.75     ;?
        402;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;            4;            0;11929337749.73      ;11929337749.73      ;?
        404;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           4;            0;            0;17859170878134.40   ;17556502307534.00   ;302668570600.38
        412;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           1;            0;            0;1553143825142.58    ;1524893021982.99    ;28250803159.59
        413;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           4;           98;            0;8130821841.27       ;8130821841.27       ;?
        417;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           7;           20;            0;7205808485.75       ;7205808485.75       ;?
        419;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           95;            0;3112580807268.42    ;3072875937639.47    ;39704869628.95
        428;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           45;            0;989960797.79        ;989960797.79        ;?
        430;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           6;           0;            0;            0;0.00                ;0.00                ;0.00
        442;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           8;           27;            0;35180954575.42      ;35180954575.42      ;?
        444;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           5;           90;            0;75280738667.04      ;75155067775.20      ;125670891.84
        448;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           9;           95;            0;7022993.00          ;?                   ;7022993.00
        449;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           33;            0;39294144.70         ;39294144.70         ;?
        452;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           5;            4;            0;25243319236.78      ;25243319236.78      ;?
        453;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;            6;            0;299047641.63        ;299047641.63        ;?
        459;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           85;            0;2649262781.00       ;2649262781.00       ;?
        472;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           3;           8;            5;            0;63059790147.26      ;63059790147.26      ;?
        473;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           6;           4;           75;            0;425715161275.90     ;425715161275.90     ;?
        476;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           7;            2;            0;37000000.00         ;37000000.00         ;?
        477;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           28;            0;200072717.98        ;?                   ;200072717.98
        484;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           3;           0;            0;            0;2620651866876.42    ;2598648942524.51    ;22002924351.91
        486;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           7;           30;            0;10982726505.82      ;10982726505.82      ;?
        501;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           1;           95;            0;26980559259836.90   ;26971517306603.20   ;9041953233.66
        513;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           80;            0;1226051657.04       ;1226051657.04       ;?
        514;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           1;           20;            0;37150873.00         ;37150873.00         ;?
        521;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           4;           95;            0;272784950115.36     ;272784950115.36     ;?
        528;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;            8;            0;1430415162.95       ;1430415162.95       ;?
        532;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           5;           19;            0;12848196370.55      ;12848196370.55      ;?
        533;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           7;           52;            0;35202299283.87      ;35202299283.87      ;?
        537;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;           39;            0;638501858.00        ;638501858.00        ;?
        542;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           8;           14;            0;31947893404.40      ;31947893404.40      ;?
        547;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           7;           65;            0;282576937730.00     ;282576937730.00     ;?
        552;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           4;           1;           10;            0;13490743.00         ;13490743.00         ;?
        558;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           88;            0;4907003535352.19    ;4603857964074.26    ;303145571277.93
        561;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           12;            0;2644155216230.65    ;2644155216230.65    ;?
        565;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;           12;            0;46081047.74         ;46081047.74         ;?
        566;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           4;           1;           98;            0;44345737374.17      ;44345737374.17      ;?
        575;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           1;           15;            0;7702320779.57       ;6986463778.97       ;715857000.60
        576;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           40;            0;7420436123.36       ;7420436123.36       ;?
        577;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           4;           1;            3;            0;192989332.70        ;144481985.70        ;48507347.00
        578;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           3;           8;            0;            0;204544073965.53     ;204544073965.53     ;?
        581;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           6;           4;           95;            0;784014441366.25     ;784014441366.25     ;?
        582;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           15;            0;7229260591.59       ;7184089709.29       ;45170882.30
        585;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           6;           4;           30;            0;134233207332.32     ;134203099450.83     ;30107881.49
        589;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           3;            1;            0;74668689487.24      ;74668689487.24      ;?
        591;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           2;            0;            0;5837206574.34       ;5837206574.34       ;?
        599;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;            0;            0;361461413196.75     ;359694292379.87     ;1767120816.88
        601;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           4;           1;           11;            0;11775885578.58      ;11775885578.58      ;?
        602;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           1;            7;            0;7041341872117.51    ;7041341872117.51    ;?
        606;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           4;           1;           23;            0;87054723.94         ;87054723.94         ;?
        609;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;           10;            0;5493837962.06       ;5427397376.15       ;66440585.91
        614;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           8;            0;            0;604617841573.28     ;604617841573.28     ;?
        619;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           8;            0;            0;42769490402.41      ;42769490402.41      ;?
        622;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           6;           4;           32;            0;1835144581.10       ;1835144581.10       ;?
        624;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           7;           25;            0;2049055498.23       ;2049055498.23       ;?
        629;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           1;           22;            0;242042064901.00     ;232694964901.00     ;9347100000.00
        636;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           6;           4;           80;            0;15166278994.00      ;15166278994.00      ;?
        637;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           3;            0;            0;30768678677297.90   ;30755535338190.00   ;13143339107.89
        639;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           4;            5;            0;31305113101994.40   ;30961029637549.80   ;344083464444.62
        640;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           0;            0;            0;0.00                ;0.00                ;0.00
        643;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           3;           21;            0;782780220083.76     ;782780220083.76     ;?
        645;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           3;            4;            0;77865928299.56      ;77743051322.96      ;122876976.60
        649;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           10;            0;329862512427.30     ;329853168443.00     ;9343984.30
        650;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           6;           2;           95;            0;89823594018.89      ;31634540506.89      ;58189053512.00
        656;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           4;           91;            0;482853816134.22     ;482853816134.22     ;?
        666;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           1;           56;            0;123666806.15        ;123666806.15        ;?
        671;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           3;           95;            0;697480157.32        ;697480157.32        ;?
        675;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           1;           18;            0;115873554.00        ;115873554.00        ;?
        679;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           4;           40;            0;201486479305.80     ;?                   ;201486479305.80
        680;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           2;            5;            0;5837206574.34       ;5837206574.34       ;?
        691;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           6;           1;            0;            0;564968007587.57     ;506778954075.57     ;58189053512.00
        702;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           1;            0;            0;30768678677297.90   ;30755535338190.00   ;13143339107.89
        705;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           71;            0;9296703033.70       ;9296703033.70       ;?
        709;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           6;           3;            5;            0;1361115097043.57    ;1361084989162.08    ;30107881.49
        711;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           4;           1;           15;            0;14289119723.12      ;13590034551.60      ;699085171.52
        714;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           1;           16;            0;14402024298.03      ;14402024298.03      ;?
        715;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           7;           45;            0;2391693357.00       ;2391693357.00       ;?
        719;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           84;            0;11087520690660.30   ;11087520690660.30   ;?
        723;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;            0;            0;31305113101994.40   ;30961029637549.80   ;344083464444.62
        728;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           4;           1;           28;            0;246083067.52        ;?                   ;246083067.52
        732;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;           30;            0;22032449368.31      ;22032449368.31      ;?
        734;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           1;           10;            0;3940104789.43       ;10.00               ;3940104779.43
        740;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           1;           17;            0;27135019465.13      ;23763345686.44      ;3371673778.69
        741;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           1;           24;            0;770087780000.00     ;770087780000.00     ;?
        743;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           7;            0;            0;13176910345.00      ;13176910345.00      ;?
        744;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           83;            0;16999321963.48      ;16999321963.48      ;?
        746;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           9;            0;            0;276327253931.67     ;276023712587.56     ;303541344.11
        747;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           3;            2;            0;81985640509.72      ;81985640509.72      ;?
        748;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           8;           23;            0;2945666986.63       ;2945666986.63       ;?
        753;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           4;            4;            0;693570075819.00     ;693570075819.00     ;?
        758;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;           97;            0;2689694291.05       ;2689694291.05       ;?
        761;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;           90;            0;124256458588.59     ;124256458588.59     ;?
        765;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           1;           30;            0;520000.00           ;520000.00           ;?
        767;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           4;           1;           45;            0;48455626.41         ;48455626.41         ;?
        768;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           41;            0;55075331.78         ;55075331.78         ;?
        769;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           55;            0;4158624432.68       ;4158624432.68       ;?
        774;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           29;            0;38339497741.42      ;22498004000.00      ;15841493741.42
        775;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;            3;            0;1567233262.00       ;690693111.00        ;876540151.00
        787;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           3;            3;            0;555298618163.41     ;555298618163.41     ;?
        793;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           3;           52;            0;7632866587.91       ;7632866587.91       ;?
        798;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           20;            0;26613070053.52      ;26613070053.52      ;?
        804;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           3;           16;            0;404660178654.73     ;404660178654.73     ;?
        805;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           0;            0;            0;297218266156.36     ;256975190640.47     ;40243075515.89
        806;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           9;           11;            0;133675721601.44     ;?                   ;133675721601.44
        807;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;            9;            0;1139105884.73       ;1139105884.73       ;?
        808;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;           99;            0;1667329997.42       ;1667329997.42       ;?
        815;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           4;           1;            0;            0;297218266156.36     ;256975190640.47     ;40243075515.89
        820;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           4;           10;            0;97551963822.92      ;12444544513.00      ;85107419309.92
        821;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           6;           1;            5;            0;564968007587.57     ;506778954075.57     ;58189053512.00
        830;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           3;           1;            0;            0;77253265030.00      ;77253265030.00      ;?
        836;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           3;           20;            0;1062216298.44       ;1062216298.44       ;?
        847;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;           28;            0;352703958.00        ;352703958.00        ;?
        851;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           5;           58;            0;27381761925.01      ;27381761925.01      ;?
        853;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           23;            0;267169617.66        ;267169617.66        ;?
        857;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           8;           18;            0;1936087264.17       ;1936087264.17       ;?
        866;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           1;           29;            0;10632100000.00      ;10632100000.00      ;?
        868;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;           92;            0;24019069.62         ;24019069.62         ;?
        871;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           4;           1;            2;            0;176212022858.65     ;175196277413.65     ;1015745445.00
        872;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           4;           1;           31;            0;103931600.00        ;103931600.00        ;?
        873;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           4;           20;            0;12882381669.00      ;12882381669.00      ;?
        874;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           7;            0;            0;453543286761.09     ;453543286761.09     ;?
        877;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           9;            5;            0;27666533258.22      ;5663608906.31       ;22002924351.91
        890;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           9;            8;            0;3973365484.61       ;3973365484.61       ;?
        891;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           1;            9;            0;1668217217.91       ;1668217217.91       ;?
        893;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           3;           8;           20;            0;-3624921556.48      ;-3624921556.48      ;?
        895;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           3;           9;           10;            0;43474762.42         ;43474762.42         ;?
        897;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           14;            0;2415239242682.00    ;2415239242682.00    ;?
        901;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           9;           90;            0;264447487104.02     ;264143945759.91     ;303541344.11
        915;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           4;           1;            7;            0;536583816.37        ;536583816.37        ;?
        918;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           8;            1;            0;564555132747.06     ;564555132747.06     ;?
         72;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           87;           24;2941739.00          ;2941739.00          ;?
         86;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           8;            1;           24;123953990686.26     ;123953990686.26     ;?
        149;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           88;           24;2763522.00          ;2763522.00          ;?
        369;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           84;           24;75637724.57         ;75637724.57         ;?
        546;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           86;           24;73392.00            ;73392.00            ;?
        654;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           83;           24;256573.00           ;256573.00           ;?
        670;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           81;           24;8626717.00          ;8626717.00          ;?
        759;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           85;           24;13825.00            ;13825.00            ;?
        828;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;            5;           24;964100529.74        ;964100529.74        ;?
        870;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           6;           4;           30;           24;251963216.95        ;251963216.95        ;?
          6;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           1;            5;           15;314231859088.41     ;314231859088.41     ;?
         28;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           8;           23;           15;2945666986.63       ;2945666986.63       ;?
         41;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           9;            7;           15;1433539141.00       ;1433539141.00       ;?
         55;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           8;           2;           12;           15;88603502103.86      ;88603502103.86      ;?
        109;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           4;           89;           15;358259968.91        ;358259968.91        ;?
        128;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           4;            8;           15;51684070627.26      ;51684070627.26      ;?
        136;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;           36;           15;16495306.00         ;16495306.00         ;?
        147;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           1;           15;           15;27263527102.80      ;?                   ;27263527102.80
        203;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           33;           15;4604229.00          ;4604229.00          ;?
        240;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           9;           90;           15;86005677.48         ;86005677.48         ;?
        250;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           65;           15;373806341.17        ;373806341.17        ;?
        251;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           8;           27;           15;58139184028.47      ;58139184028.47      ;?
        259;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           4;           10;           15;185411326728.39     ;185411326728.39     ;?
        261;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           30;           15;122255519.00        ;122255519.00        ;?
        282;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           90;           15;1103179321.23       ;1103179321.23       ;?
        308;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           4;           1;           45;           15;48455626.41         ;48455626.41         ;?
        344;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           4;            4;           15;6856547258.00       ;6856547258.00       ;?
        392;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           60;           15;35971263.43         ;35971263.43         ;?
        407;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           6;           99;           15;251988856.20        ;251988856.20        ;?
        409;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           1;           3;            1;           15;62316715479.64      ;62316715479.64      ;?
        416;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           2;           5;            6;           15;23560047.91         ;23560047.91         ;?
        507;           1;             2; 2019-01-31;     1;           0;201903438000;Balance       ;           5;           1;           71;           15;1631576190.06       ;1631576190.06       ;?
